TOA5	Fabio	CR1000	38168	CR1000.Std.32.05	CPU:FAB07072021.CR1	20103	Horarios																																
TIMESTAMP	RECORD	ESTACION	TEMP_C_Avg	RH_Avg	RAD_KW_m2_Max	RAD_KW_m2_Min	RAD_MJ_m2_Tot	INT_sol	LLUV_mm_Tot	FREC_VIEN	DIR_PRED	VIENT_m_s_escalar	VIENT_m_s_S_WVT	DIR_vient_D1_WVT	DIR_vient_SD1_WVT	PRES_mb_Avg	QFF	Td_Avg	es_Avg	Anonymous1	Anonymous2	P_mar	TEMP_C_Std	RH_Std	VCORR_m_s_Std	VOLT_BAT_Max	VOLT_BAT_Min	TEM_LOG_Avg	PRES_mb_Std	VCORR_m_s_Max	RH_caja_Max	muestreoScan_Tot	ST_Avg	PAR_Den_Avg	PAR_Tot_Tot	ETos	Rso	Temp_suelo_Avg	Temp_suelo_Std
TS	RN		Deg C	%	kW/m2	kW/m2	MJ/m2	minutos	mm			meters/Sec	meters/Sec	Deg	Deg	mbar		Deg C	hPa				Deg C	%	meters/sec	Volts	Volts	Deg C	mbar	meters/sec	%		Deg C	umol/s*m2	mmol/m2	mm	MJ/m²	Deg C	Deg C
		Smp	Avg	Avg	Max	Min	Tot	Smp	Tot	Smp	Smp	WVc	WVc	WVc	WVc	Avg	Smp	Avg	Avg	Smp	Smp	Smp	Std	Std	Std	Max	Min	Avg	Std	Max	Max	Tot	Avg	Avg	Tot	ETos	Rso	Avg	Std
2022-08-15 13:00:00	9648	84187	27.29	72.34	1.032	0.435	2.103407	60	0	736	5	2.616	2.402	177.3	22.3	916.5986	-99	21.8	36.28	-8	-8	-99	0.505	3.031	0.964	13.43	13.39	30.67	0.228	5.553	60.24	1200	30.11	901.1909	3244.287	0.446	3.588	29.53	0.071
2022-08-15 14:00:00	9649	84187	25.12	79.69	0.532	0.1	0.9608352	57	0	574	5	3.193	2.658	185.1	24.13	916.2978	-99	21.29	31.96	-8	-8	-99	1.035	2.299	1.23	13.47	13.39	29.35	0.247	7.775	63.78	1200	27.29	399.3362	1437.61	0.221	3.448	29.3	0.174
2022-08-15 15:00:00	9650	84187	21.69	86.7	0.227	0.066	0.441061	20	0	422	7	2.195	1.695	262.8	26.15	916.8507	-99	19.3	25.93	-8	-8	-99	0.275	1.076	1.116	13.54	13.44	25.82	0.237	5.586	70.9	1200	23.57	178.7604	643.5375	0.1	3.071	28.42	0.313
2022-08-15 16:00:00	9651	84187	21.99	85.4	0.235	0.057	0.5697645	45	0	403	6	1.178	0.91	214.4	24.28	916.7257	-99	19.36	26.41	-8	-8	-99	0.232	1.188	0.53	13.54	13.27	24.32	0.207	2.581	71.11	1200	24.61	219.5744	790.4677	0.122	2.443	27.65	0.147
2022-08-15 17:00:00	9652	84187	21.99	86.9	0.102	0.016	0.2443328	0	0	677	5	1.003	0.917	178.6	21.52	917.0712	-99	19.64	26.41	-8	-8	-99	0.134	0.636	0.466	13.58	13.06	24.02	0.304	2.515	69.55	1200	24.86	97.91546	352.4957	0.057	1.648	27.14	0.151
2022-08-15 18:00:00	9653	84187	21.17	89.9	0.023	0	0.03858113	0	0	356	5	0.824	0.511	171.6	23.41	917.5105	-99	19.37	25.12	-8	-8	-99	0.26	1.427	0.58	13.1	12.91	23.18	0.202	2.287	69.69	1200	24.04	16.45628	59.24262	0.014	0.777	26.59	0.166
2022-08-15 19:00:00	9654	84187	20.61	94.6	0	0	0	0	0	349	5	0.773	0.685	156	24.35	918.0932	-99	19.64	24.27	-8	-8	-99	0.055	0.919	0.678	12.95	12.88	22.09	0.292	2.94	70.5	1200	23.64	0.1336505	0.4811417	0.003	0.08	26.02	0.159
2022-08-15 20:00:00	9655	84187	20.55	96.8	0	0	0	0	0	263	0	0.463	0.252	232.1	15.97	918.7703	-99	19.96	24.18	-8	-8	-99	0.064	0.155	0.353	12.93	12.87	21.61	0.284	1.601	70.51	1200	23.95	0	0	0.001	0	25.6	0.09
2022-08-15 21:00:00	9656	84187	20.51	97.1	0	0	0	0	0	618	7	0.667	0.639	257.1	14.36	919.5059	-99	19.97	24.12	-8	-8	-99	0.099	0.219	0.31	12.91	12.86	21.37	0.314	1.503	69.9	1200	23.77	0	0	0.001	0	25.3	0.092
2022-08-15 22:00:00	9657	84187	20.39	97.8	0	0	0	0	0.4	518	6	0.599	0.553	235.6	20.86	920.3542	-99	19.96	23.94	-8	-8	-99	0.037	0.183	0.342	12.9	12.85	21.1	0.274	1.339	69.43	1200	23.69	0	0	0.001	0	25.01	0.072
2022-08-15 23:00:00	9658	84187	20.08	96.7	0	0	0	0	0.8	541	6	0.828	0.742	217.1	16.97	920.487	-99	19.47	23.49	-8	-8	-99	0.23	0.472	0.483	12.89	12.83	20.87	0.234	2.287	69.03	1200	23	0	0	0.002	0	24.79	0.065
2022-08-16 00:00:00	9659	84187	19.63	97.9	0	0	0	0	0	593	7	1.065	0.962	276.3	18.59	919.7995	-99	19.21	22.84	-8	-8	-99	0.121	0.482	0.428	12.88	12.82	20.37	0.297	2.319	69.1	1200	22.26	0	0	0.001	0	24.53	0.075
2022-08-16 01:00:00	9660	84187	19.31	98.1	0	0	0	0	0	313	0	0.483	0.432	263.1	20.83	919.0755	-99	18.93	22.39	-8	-8	-99	0.058	0.146	0.354	12.86	12.81	19.91	0.278	1.601	69.04	1200	22.22	0	0	0.001	0	24.27	0.086
2022-08-16 02:00:00	9661	84187	19.25	97.7	0	0	0	0	0	165	0	0.46	0.296	328.8	19.68	918.3071	-99	18.81	22.3	-8	-8	-99	0.044	0.091	0.248	12.85	12.79	19.63	0.317	1.339	69.04	1200	22.12	0	0	0.001	0	24.02	0.064
2022-08-16 03:00:00	9662	84187	19.17	98.2	0	0	0	0	0	752	2	0.844	0.807	43	15.53	917.5452	-99	18.81	22.19	-8	-8	-99	0.048	0.158	0.441	12.84	12.78	19.49	0.273	1.993	68.56	1200	21.77	0	0	0.001	0	23.81	0.057
2022-08-16 04:00:00	9663	84187	19.14	98.6	0	0	0	0	0	1067	2	1.191	1.166	44	11.34	916.8591	-99	18.84	22.15	-8	-8	-99	0.038	0.075	0.479	12.82	12.76	19.36	0.251	2.875	68.16	1200	21.51	0.001357515	0.004887055	0.001	0	23.62	0.055
2022-08-16 05:00:00	9664	84187	19.15	98.2	0	0	0	0	0	722	1	1.485	1.419	19.95	11.48	916.6446	-99	18.79	22.16	-8	-8	-99	0.083	0.281	0.337	12.8	12.73	19.33	0.202	2.581	67.88	1200	21.29	1.629005	5.86442	0.002	0	23.45	0.042
2022-08-16 06:00:00	9665	84187	18.95	96.5	0.056	0	0.03772536	0	0	768	1	1.231	1.2	18.75	12.67	916.6718	-99	18.33	21.9	-8	-8	-99	0.043	0.781	0.433	12.8	12.71	19.16	0.212	2.254	67.68	1200	21.07	15.06701	54.24126	0.006	0	23.3	0.049
2022-08-16 07:00:00	9666	84187	19.78	95.2	0.366	0.038	0.5441719	26	0	308	0	0.497	0.215	103.6	16.88	917.3887	-99	18.92	23.06	-8	-8	-99	0.601	1.535	0.415	13.62	12.75	19.23	0.331	1.666	67.82	1200	22.67	163.1711	587.4159	0.057	0.113	23.21	0.015
2022-08-16 08:00:00	9667	84187	22.56	82.3	0.6	0.24	1.777155	60	0.2	564	5	0.975	0.882	190.3	22.69	918.138	-99	19.29	27.39	-8	-8	-99	0.884	5.526	0.452	13.61	13.52	20.96	0.223	2.646	66.86	1200	25.29	589.5323	2122.316	0.31	0.864	23.41	0.169
2022-08-16 09:00:00	9668	84187	24.43	72.49	0.869	0.349	2.303893	60	0	636	5	1.685	1.512	185.3	25.66	918.5889	-99	19.1	30.62	-8	-8	-99	0.369	1.746	0.69	13.54	13.47	25.33	0.263	3.789	58.8	1200	26.58	817.4796	2942.927	0.431	1.738	24.37	0.339
2022-08-16 10:00:00	9669	84187	25.1	71.17	1.072	0.471	2.89158	60	0	661	5	2.165	1.953	188.8	24.93	918.8931	-99	19.44	31.88	-8	-8	-99	0.419	2.103	0.848	13.5	13.47	26.96	0.2	4.9	57.96	1200	27.07	1104.272	3975.38	0.553	2.516	25.55	0.395
2022-08-16 11:00:00	9670	84187	25.93	69.09	1.217	0.326	3.305583	60	0	540	5	2.148	1.872	195.5	27.19	918.8069	-99	19.75	33.47	-8	-8	-99	0.242	2.157	0.9	13.5	13.43	27.64	0.221	5.031	60.26	1200	28.05	1313.137	4727.295	0.646	3.12	27.05	0.441
2022-08-16 12:00:00	9671	84187	26.45	66.37	1.171	0.403	3.226271	60	0	643	5	2.804	2.547	194.8	24.08	918.3759	-99	19.6	34.51	-8	-8	-99	0.254	2.427	1	13.47	13.43	28.29	0.261	6.272	60.67	1200	28.04	1442.506	5193.021	0.643	3.501	28.51	0.411
2022-08-16 13:00:00	9672	84187	26.74	69.3	1.128	0.414	3.006648	60	0	640	5	2.916	2.667	194.6	23.48	917.938	-99	20.58	35.12	-8	-8	-99	0.219	2.303	0.973	13.47	13.41	29.9	0.225	6.011	57.92	1200	28.73	1293.532	4656.717	0.606	3.608	29.63	0.164
2022-08-16 14:00:00	9673	84187	26.36	72.68	1.164	0.273	2.286432	60	0	617	5	2.947	2.665	196.4	24.18	917.3391	-99	20.99	34.35	-8	-8	-99	0.52	2.42	1.063	13.43	13.39	30.85	0.247	6.435	59.97	1200	28.53	983.5269	3540.697	0.469	3.454	30.15	0.103
2022-08-16 15:00:00	9674	84187	24.84	79.02	0.539	0.294	1.34199	60	0	631	5	2.854	2.637	198.2	21.36	916.9027	-99	20.88	31.37	-8	-8	-99	0.213	1.513	1.023	13.47	13.4	29.02	0.227	6.109	64.92	1200	27.02	570.3773	2053.359	0.281	3.052	29.79	0.208
2022-08-16 16:00:00	9675	84187	25.46	76.6	0.724	0.138	1.833019	60	0	543	5	2.568	2.275	202.5	25.8	916.5715	-99	20.98	32.57	-8	-8	-99	0.514	2.571	0.905	13.47	13.43	29.65	0.187	5.357	63.98	1200	27.89	775.7399	2792.664	0.362	2.426	29.27	0.094
2022-08-16 17:00:00	9676	84187	25.41	75.37	0.507	0.086	1.053392	52	0	621	5	2.404	2.15	195.5	25.66	916.7377	-99	20.66	32.46	-8	-8	-99	0.469	2.714	0.744	13.46	13.38	31.36	0.218	4.671	60.58	1200	27.79	468.0521	1684.988	0.218	1.637	28.87	0.169
2022-08-16 18:00:00	9677	84187	23.07	89.9	0.219	0	0.1177474	4	0	693	5	2.126	1.961	169.8	21.56	916.9587	-99	21.21	28.26	-8	-8	-99	1.118	5.878	0.73	13.47	12.95	28.52	0.211	4.998	68.65	1200	25.93	54.49314	196.1753	0.037	0.765	28.21	0.214
2022-08-16 19:00:00	9678	84187	21.22	97.8	0	0	1.130519E-05	0	0	782	5	1.805	1.67	187	21.27	917.3579	-99	20.79	25.19	-8	-8	-99	0.157	0.666	0.694	12.98	12.9	24.48	0.255	4.247	72.26	1200	24.09	0.1519167	0.5469003	0.003	0.078	27.46	0.203
2022-08-16 20:00:00	9679	84187	20.88	98.7	0	0	0	0	0	584	5	1.336	1.194	185.4	25.62	917.8665	-99	20.6	24.67	-8	-8	-99	0.043	0.186	0.756	12.94	12.88	22.89	0.273	4.181	72.6	1200	23.98	0	0	-0.01	0	26.83	0.158
2022-08-16 21:00:00	9680	84187	20.82	98	0	0	0	0	0	236	0	0.486	0.393	207.3	28.3	918.4003	-99	20.43	24.59	-8	-8	-99	0.054	0.403	0.415	12.92	12.86	22.3	0.204	1.764	72.33	1200	24.44	0	0	-0.012	0	26.36	0.123
2022-08-16 22:00:00	9681	84187	20.76	97.2	0	0	0	0	0	180	0	0.281	0.267	151	12.34	918.7369	-99	20.24	24.49	-8	-8	-99	0.048	0.108	0.306	12.91	12.85	21.93	0.247	1.045	71.72	1200	24.42	0	0	-0.013	0	25.96	0.111
2022-08-16 23:00:00	9682	84187	20.71	97	0	0	0	0	0	200	0	0.507	0.151	209.8	16.84	918.8576	-99	20.16	24.43	-8	-8	-99	0.044	0.166	0.29	12.89	12.84	21.71	0.21	1.241	70.77	1200	24.18	0	0	-0.012	0	25.64	0.071
2022-08-17 00:00:00	9683	84187	20.38	97.6	0	0	0	0	0	186	0	0.376	0.262	298.4	28.14	918.3885	-99	19.92	23.93	-8	-8	-99	0.209	0.372	0.427	12.88	12.83	21.26	0.287	1.829	69.8	1200	23.83	0	0	-0.013	0	25.34	0.118
2022-08-17 01:00:00	9684	84187	19.75	98.5	0	0	0	0	0	368	0	0.47	0.405	12.02	15.65	917.8194	-99	19.44	23.02	-8	-8	-99	0.178	0.118	0.32	12.87	12.81	20.41	0.252	1.568	69.71	1200	22.91	0	0	-0.013	0	24.91	0.129
2022-08-17 02:00:00	9685	84187	18.9	96.8	0	0	0	0	0	934	1	1.333	1.272	357.5	14.28	917.4843	-99	18.31	21.83	-8	-8	-99	0.311	1.858	0.413	12.86	12.81	19.62	0.236	2.581	70.12	1200	20.94	0	0	-0.009	0	24.48	0.114
2022-08-17 03:00:00	9686	84187	18.72	96.6	0	0	0	0	0	484	4	0.668	0.432	119.3	33.39	917.361	-99	18.1	21.58	-8	-8	-99	0.191	1.408	0.416	12.84	12.78	18.92	0.229	2.156	70.32	1200	21.13	0	0	-0.012	0	24.1	0.109
2022-08-17 04:00:00	9687	84187	18.73	98.5	0	0	0	0	0	678	2	0.998	0.945	27.95	15.38	917.7367	-99	18.42	21.59	-8	-8	-99	0.07	0.276	0.399	12.82	12.76	18.78	0.224	2.613	69.37	1200	21.04	0.0006787584	0.00244353	-0.011	0	23.79	0.091
2022-08-17 05:00:00	9688	84187	18.4	98.8	0	0	0	0	0	636	1	0.981	0.943	23.83	10.44	918.0417	-99	18.14	21.15	-8	-8	-99	0.185	0.049	0.262	12.8	12.74	18.56	0.206	1.666	68.77	1200	20.61	0.8124738	2.924906	-0.011	0	23.48	0.089
2022-08-17 06:00:00	9689	84187	17.89	98.6	0.041	0	0.03130184	0	0	1080	1	1.373	1.36	11.92	7.245	918.422	-99	17.6	20.49	-8	-8	-99	0.11	0.135	0.288	12.79	12.72	18.17	0.252	2.319	68.78	1200	19.6	15.19604	54.70576	-0.008	0	23.21	0.08
2022-08-17 07:00:00	9690	84187	19.03	94.3	0.316	0.033	0.4751766	22	0	1016	1	1.279	1.241	6.864	13.76	918.9615	-99	18.01	22.03	-8	-8	-99	0.823	3.593	0.368	13.64	12.74	18.29	0.269	2.287	68.78	1200	20.97	157.6409	567.5074	0.043	0.113	23.04	0.022
2022-08-17 08:00:00	9691	84187	22.57	80.2	0.57	0.316	1.604315	60	0	306	2	0.522	0.304	5.49	32.7	919.4029	-99	18.9	27.39	-8	-8	-99	0.889	4.224	0.373	13.64	13.54	20.04	0.207	1.535	67.15	1200	25.43	567.2173	2041.982	0.276	0.867	23.23	0.168
2022-08-17 09:00:00	9692	84187	25.09	69.61	0.772	0.539	2.411163	60	0	329	5	1.082	0.841	183.9	35.14	919.5389	-99	19.07	31.84	-8	-8	-99	0.38	1.947	0.727	13.58	13.47	24.93	0.219	3.593	57.11	1200	27.64	910.1571	3276.566	0.459	1.741	24.21	0.36
2022-08-17 10:00:00	9693	84187	25.75	69.82	0.991	0.33	3.071302	60	0	497	6	1.916	1.672	201.6	27.18	919.528	-99	19.76	33.13	-8	-8	-99	0.534	1.893	0.775	13.5	13.43	27.37	0.208	4.018	56.07	1200	28.04	1176.413	4235.087	0.598	2.517	25.68	0.466
2022-08-17 11:00:00	9694	84187	26.19	70.63	1.256	0.288	2.956352	60	0	560	5	2.593	2.27	198.2	25.44	919.523	-99	20.36	34	-8	-8	-99	0.322	2.207	0.841	13.47	13.43	28.16	0.207	5.586	59.38	1200	28.3	1178.47	4242.491	0.581	3.116	27.25	0.391
2022-08-17 12:00:00	9695	84187	26.77	69.13	1.234	0.175	3.029557	60	0	599	5	2.683	2.356	187.5	25.14	919.0436	-99	20.56	35.17	-8	-8	-99	0.409	2.182	0.938	13.47	13.43	28.42	0.287	6.076	59.99	1200	28.91	1352.828	4870.182	0.609	3.492	28.58	0.451
2022-08-17 13:00:00	9696	84187	27.03	69.44	1.234	0.347	3.097328	60	0	709	5	2.9	2.635	179.1	24.07	918.2821	-99	20.89	35.73	-8	-8	-99	0.497	2.403	0.984	13.47	13.39	29.96	0.319	6.305	59.7	1200	29.19	1319.596	4750.545	0.625	3.606	29.95	0.307
2022-08-17 14:00:00	9697	84187	26.8	71.84	1.136	0.3	2.144239	60	0	606	5	2.783	2.466	190.2	26.93	917.7108	-99	21.22	35.23	-8	-8	-99	0.474	2.154	1.053	13.43	13.39	30.65	0.237	6.958	61.16	1200	29.2	891.8921	3210.812	0.449	3.453	30.23	0.054
2022-08-17 15:00:00	9698	84187	26.71	72.86	0.999	0.239	1.842848	60	0	670	5	2.408	2.156	184.9	25.49	917.2394	-99	21.36	35.05	-8	-8	-99	0.412	2.193	0.918	13.43	13.39	31.24	0.26	6.109	60.51	1200	29.45	758.4728	2730.502	0.387	3.046	30.18	0.056
2022-08-17 16:00:00	9699	84187	26.38	74.64	0.743	0.234	1.552692	60	0	561	5	2.236	2.008	197	24.76	916.9179	-99	21.44	34.37	-8	-8	-99	0.307	1.691	0.799	13.43	13.38	30.75	0.2	4.769	62.41	1200	29.27	646.0104	2325.637	0.322	2.419	29.82	0.139
2022-08-17 17:00:00	9700	84187	25.63	77.96	0.529	0.158	0.9416826	60	0	631	5	2.36	2.178	165.6	22.06	917.0153	-99	21.41	32.9	-8	-8	-99	0.671	3.666	0.779	13.46	13.4	31.05	0.22	4.965	62.07	1200	28.43	397.4728	1430.902	0.198	1.628	29.42	0.156
2022-08-17 18:00:00	9701	84187	23.92	86.4	0.173	0.006	0.2853317	11	0	581	5	1.595	1.457	165.5	20.39	917.4633	-99	21.44	29.7	-8	-8	-99	0.566	2.845	0.633	13.51	13.04	28.82	0.238	3.92	67.09	1200	27.26	105.9376	381.3753	0.063	0.759	28.73	0.208
2022-08-17 19:00:00	9702	84187	22.54	93.9	0.006	0	0.0005579333	0	0	135	0	0.344	0.119	107.3	21.56	917.5147	-99	21.43	27.31	-8	-8	-99	0.145	0.867	0.386	13.07	12.91	25.51	0.22	2.515	70.7	1200	26.75	0.312643	1.125515	0.002	0.076	27.95	0.228
2022-08-17 20:00:00	9703	84187	22.22	96.4	0	0	0	0	0	475	5	0.831	0.785	158	17.31	917.9668	-99	21.55	26.79	-8	-8	-99	0.11	0.493	0.436	12.95	12.89	23.89	0.229	2.287	71.18	1200	26.16	0	0	-0.008	0	27.26	0.166
2022-08-17 21:00:00	9704	84187	21.84	97.2	0	0	0	0	0	297	0	0.501	0.398	287.9	26.4	917.9697	-99	21.3	26.17	-8	-8	-99	0.138	0.201	0.329	12.92	12.87	23.07	0.215	1.535	71.11	1200	25.88	0	0	-0.01	0	26.73	0.137
2022-08-17 22:00:00	9705	84187	21.44	98.1	0	0	0	0	0	370	8	0.522	0.473	307.7	20.63	918.073	-99	21.07	25.54	-8	-8	-99	0.137	0.144	0.37	12.91	12.86	22.32	0.194	1.437	70.84	1200	25.35	0	0	-0.01	0	26.24	0.148
2022-08-17 23:00:00	9706	84187	20.67	97.1	0	0	0	0	0	598	1	1.038	0.915	356.7	23.2	917.9199	-99	20.12	24.36	-8	-8	-99	0.289	0.653	0.551	12.9	12.84	21.49	0.192	3.397	70.51	1200	23.74	0	0	-0.008	0	25.72	0.137
2022-08-18 00:00:00	9707	84187	20.28	92.9	0	0	0	0	0	569	2	1.676	1.477	31.45	19.72	917.7892	-99	19.03	23.79	-8	-8	-99	0.384	3.632	0.809	12.88	12.83	20.61	0.209	5.749	70.79	1200	22.4	0	0	-0.003	0	25.26	0.121
2022-08-18 01:00:00	9708	84187	22.13	78.75	0	0	0	0	0	1013	2	3.074	2.971	49.38	14.66	917.6572	-99	18.2	26.64	-8	-8	-99	0.335	2.416	1.059	12.87	12.82	20.58	0.246	6.925	70.52	1200	22.9	0	0	0.019	0	24.87	0.105
2022-08-18 02:00:00	9709	84187	22.27	76.62	0	0	0	0	0	706	2	2.979	2.632	39.02	17.23	917.0603	-99	17.91	26.88	-8	-8	-99	0.185	1.387	1.015	12.86	12.81	21.23	0.298	6.337	67	1200	22.99	0	0	0.021	0	24.56	0.083
2022-08-18 03:00:00	9710	84187	20.93	81.9	0	0	0	0	0	778	1	2.047	1.815	12.77	17.34	916.6755	-99	17.66	24.77	-8	-8	-99	0.595	2.325	0.7	12.84	12.79	21.02	0.201	5.619	66.86	1200	22.19	0	0	0.008	0	24.25	0.085
2022-08-18 04:00:00	9711	84187	19.6	86.4	0	0	0	0	0	797	1	2.088	1.914	354.4	16.7	916.6155	-99	17.2	22.8	-8	-8	-99	0.137	0.383	0.601	12.83	12.77	20	0.188	4.247	68.02	1200	20.64	0	0	0.004	0	23.95	0.087
2022-08-18 05:00:00	9712	84187	21.28	79.21	0	0	0	0	0	929	2	3.017	2.886	54.24	16.14	916.7839	-99	17.44	25.31	-8	-8	-99	0.787	4.303	1.142	12.81	12.75	19.75	0.223	6.827	68.46	1200	21.76	0	0	0.018	0	23.68	0.063
2022-08-18 06:00:00	9713	84187	21.52	78.58	0.054	0	0.02448955	0	0	839	2	2.895	2.69	45.29	17.74	917.3035	-99	17.57	25.66	-8	-8	-99	0.286	1.601	1.237	12.79	12.73	20.63	0.293	6.958	65.31	1200	22.14	13.80288	49.69036	0.02	0	23.47	0.057
2022-08-18 07:00:00	9714	84187	22.16	76.7	0.331	0.023	0.4972131	27	0	652	2	1.862	1.67	37.01	22.82	917.6781	-99	17.8	26.7	-8	-8	-99	0.618	2.765	0.982	13.51	12.76	20.88	0.222	5.847	64.97	1200	23.6	149.4761	538.1141	0.068	0.113	23.35	0.023
2022-08-18 08:00:00	9715	84187	24.9	64.15	0.596	0.329	1.663467	60	0	411	3	1.583	1.312	72.49	33.05	917.8902	-99	17.56	31.53	-8	-8	-99	0.909	4.605	1.071	13.62	13.51	22.71	0.239	5.815	63.27	1200	26.44	565.1479	2034.532	0.311	0.874	23.55	0.169
2022-08-18 09:00:00	9716	84187	26.9	52.29	0.801	0.596	2.520633	60	0	461	2	2.31	1.97	70.03	30.86	918.0477	-99	16.22	35.44	-8	-8	-99	0.425	2.368	1.507	13.54	13.43	26.75	0.195	8.85	56.19	1200	27.39	934.2911	3363.448	0.514	1.765	24.56	0.39
2022-08-18 10:00:00	9717	84187	28.54	47.61	0.951	0.797	3.154746	60	0	400	3	1.717	1.346	79.79	37.44	917.6578	-99	16.26	39.01	-8	-8	-99	0.472	2.075	1.199	13.47	13.4	29.06	0.242	8.82	54.77	1200	29.46	1272.193	4579.895	0.655	2.555	26.12	0.501
2022-08-18 11:00:00	9718	84187	29.18	45.46	1.047	0.951	3.619038	60	0	458	3	2.758	2.341	73.39	31.78	917.139	-99	16.12	40.47	-8	-8	-99	0.225	1.728	1.778	13.43	13.39	30.13	0.273	10.62	57.13	1200	29.32	1503.455	5412.438	0.773	3.17	27.86	0.502
2022-08-18 12:00:00	9719	84187	29.47	40.97	1.081	0.125	3.461469	60	0	632	2	3.988	3.55	59.31	25.87	916.5267	-99	14.75	41.15	-8	-8	-99	0.244	1.757	2.459	13.43	13.38	30.4	0.285	12.18	58.01	1200	28.24	1634.108	5882.788	0.771	3.57	29.53	0.443
2022-08-18 13:00:00	9720	84187	30.08	38.72	1.077	0.759	3.679825	60	0	805	2	5.058	4.69	53.23	21.65	915.8284	-99	14.42	42.62	-8	-8	-99	0.239	1.443	2.424	13.43	13.36	32.09	0.29	12.54	56.12	1200	27.98	1624.97	5849.892	0.84	3.694	30.8	0.264
2022-08-18 14:00:00	9721	84187	30.28	38.79	1.039	0.84	3.423595	60	0	895	2	5.369	5.065	45.56	18.88	915.298	-99	14.63	43.13	-8	-8	-99	0.17	1.61	2.083	13.4	13.35	34.1	0.254	12.54	53.48	1200	28.04	1493.127	5375.259	0.802	3.538	31.36	0.094
2022-08-18 15:00:00	9722	84187	30.07	41.85	0.863	0.621	2.690052	60	0	843	2	4.855	4.523	41.24	20.68	914.9223	-99	15.63	42.6	-8	-8	-99	0.189	1.186	1.873	13.4	13.32	35.77	0.216	11.04	51.71	1200	28.56	1215.114	4374.412	0.651	3.113	31.42	0.09
2022-08-18 16:00:00	9723	84187	29.39	42.69	0.621	0.139	1.707321	60	0	904	2	4.893	4.627	42.45	18.72	914.6985	-99	15.33	40.98	-8	-8	-99	0.251	1.314	1.948	13.36	13.32	35.77	0.205	12.84	55.5	1200	27.74	774.5115	2788.242	0.47	2.476	30.77	0.267
2022-08-18 17:00:00	9724	84187	27.85	48.23	0.278	0.076	0.5520179	53	0	913	2	3.628	3.429	42.33	18.3	914.871	-99	15.85	37.48	-8	-8	-99	0.244	1.113	1.592	13.43	13.33	33.01	0.233	10.45	63.69	1200	27.28	251.7511	906.3041	0.224	1.663	29.69	0.319
2022-08-18 18:00:00	9725	84187	26.47	54.46	0.127	0	0.1300964	1	0	543	2	1.347	1.244	61.67	22.4	915.5818	-99	16.47	34.57	-8	-8	-99	0.556	2.182	1.071	13.45	12.96	30.3	0.31	6.141	67.35	1200	27.74	61.58298	221.6987	0.07	0.771	28.64	0.262
2022-08-18 19:00:00	9726	84187	24.38	63.46	0	0	0	0	0	652	2	1.173	1.081	53.77	22.58	916.2504	-99	16.93	30.53	-8	-8	-99	0.54	2.037	0.815	12.99	12.9	27	0.229	4.802	70.21	1200	25.95	0.1905679	0.6860446	0.03	0.074	27.76	0.261
2022-08-18 20:00:00	9727	84187	22.49	86.5	0	0	0	0	0	348	4	0.914	0.301	224.5	37.88	916.7563	-99	19.95	27.25	-8	-8	-99	0.588	9.55	0.495	12.94	12.88	24.45	0.29	2.058	72.56	1200	25.6	0	0	0.005	0	26.93	0.207
2022-08-18 21:00:00	9728	84187	21.96	90.6	0	0	0	0	0	255	2	0.747	0.311	329.3	39.47	917.4896	-99	20.27	26.37	-8	-8	-99	0.201	4.16	0.435	12.92	12.86	23.23	0.269	2.091	72.8	1200	25.32	0	0	0.002	0	26.39	0.115
2022-08-18 22:00:00	9729	84187	21.65	82.6	0	0	0	0	0	641	2	1.527	1.359	25.46	20.22	917.7375	-99	18.5	25.87	-8	-8	-99	0.141	2.49	0.653	12.9	12.85	22.43	0.201	3.789	71.58	1200	23.64	0	0	0.011	0	25.99	0.133
2022-08-18 23:00:00	9730	84187	21.19	81.4	0	0	0	0	0	353	1	1.05	0.798	7.749	28.85	917.8455	-99	17.81	25.15	-8	-8	-99	0.168	0.736	0.529	12.89	12.83	21.71	0.191	2.842	70.97	1200	23.21	0	0	0.008	0	25.52	0.132
2022-08-19 00:00:00	9731	84187	21.52	80.7	0	0	0	0	0	319	6	0.859	0.46	262.4	38.01	917.5995	-99	18	25.67	-8	-8	-99	0.18	0.903	0.54	12.87	12.82	21.51	0.253	2.809	70.65	1200	23.75	0	0	0.007	0	25.18	0.063
2022-08-19 01:00:00	9732	84187	20.97	84.3	0	0	0	0	0	292	7	0.954	0.4	325.8	40.58	916.6143	-99	18.17	24.82	-8	-8	-99	0.274	1.378	0.685	12.86	12.81	21.49	0.357	3.463	68.68	1200	23.21	0	0	0.006	0	24.95	0.085
2022-08-19 02:00:00	9733	84187	20.88	81.3	0	0	0	0	0	607	2	1.754	1.527	38.28	28.23	915.9251	-99	17.48	24.68	-8	-8	-99	0.545	3.999	1.34	12.85	12.79	20.65	0.269	7.742	68.89	1200	22.26	0	0	0.014	0	24.59	0.106
2022-08-19 03:00:00	9734	84187	21.69	76.25	0	0	0	0	0	518	1	2.031	1.673	26.25	25.68	915.1357	-99	17.26	25.93	-8	-8	-99	0.274	0.995	1.055	12.83	12.78	20.82	0.235	7.219	68.01	1200	22.79	0	0	0.021	0	24.26	0.085
